Sampler,Model,FPR,TPR
Baseline,Stacking + Default MLP,0.09859154929577464,0.9240506329113924
Baseline,Stacking + Default MLP,0.14084507042253522,0.9240506329113924
Baseline,Stacking + Default MLP,0.14084507042253522,0.9493670886075949
Baseline,Stacking + Default MLP,0.15492957746478872,0.9493670886075949
Baseline,Stacking + Default MLP,0.15492957746478872,0.9620253164556962
Baseline,Stacking + Default MLP,0.16901408450704225,0.9620253164556962
Baseline,Stacking + Default MLP,0.16901408450704225,0.9746835443037974
Baseline,Stacking + Default MLP,0.2112676056338028,0.9746835443037974
Baseline,Stacking + Default MLP,0.2112676056338028,0.9873417721518988
Baseline,Stacking + Default MLP,0.7323943661971831,0.9873417721518988
Baseline,Stacking + Default MLP,0.7323943661971831,1.0
Baseline,Stacking + Default MLP,1.0,1.0
TPE,Logistic Regression,0.0,0.0
TPE,Logistic Regression,0.0,0.012658227848101266
TPE,Logistic Regression,0.0,0.3037974683544304
TPE,Logistic Regression,0.014084507042253521,0.3037974683544304
TPE,Logistic Regression,0.014084507042253521,0.45569620253164556
TPE,Logistic Regression,0.028169014084507043,0.45569620253164556
TPE,Logistic Regression,0.028169014084507043,0.4810126582278481
TPE,Logistic Regression,0.056338028169014086,0.4810126582278481
TPE,Logistic Regression,0.056338028169014086,0.7341772151898734
TPE,Logistic Regression,0.07042253521126761,0.7341772151898734
TPE,Logistic Regression,0.07042253521126761,0.7468354430379747
TPE,Logistic Regression,0.08450704225352113,0.7468354430379747
TPE,Logistic Regression,0.08450704225352113,0.9367088607594937
TPE,Logistic Regression,0.16901408450704225,0.9367088607594937
TPE,Logistic Regression,0.16901408450704225,0.9620253164556962
TPE,Logistic Regression,0.18309859154929578,0.9620253164556962
TPE,Logistic Regression,0.18309859154929578,0.9873417721518988
TPE,Logistic Regression,0.30985915492957744,0.9873417721518988
TPE,Logistic Regression,0.30985915492957744,1.0
TPE,Logistic Regression,1.0,1.0
TPE,Decision Tree,0.0,0.0
TPE,Decision Tree,0.0,0.06329113924050633
TPE,Decision Tree,0.056338028169014086,0.5063291139240507
TPE,Decision Tree,0.056338028169014086,0.6708860759493671
TPE,Decision Tree,0.056338028169014086,0.7341772151898734
TPE,Decision Tree,0.09859154929577464,0.8860759493670886
TPE,Decision Tree,0.11267605633802817,0.9113924050632911
TPE,Decision Tree,0.11267605633802817,0.9240506329113924
TPE,Decision Tree,0.1267605633802817,0.9367088607594937
TPE,Decision Tree,0.15492957746478872,0.9367088607594937
TPE,Decision Tree,0.19718309859154928,0.9367088607594937
TPE,Decision Tree,0.29577464788732394,0.9620253164556962
TPE,Decision Tree,0.4084507042253521,0.9746835443037974
TPE,Decision Tree,0.43661971830985913,0.9746835443037974
TPE,Decision Tree,0.4788732394366197,1.0
TPE,Decision Tree,1.0,1.0
TPE,Random Forest,0.0,0.0
TPE,Random Forest,0.0,0.012658227848101266
TPE,Random Forest,0.0,0.24050632911392406
TPE,Random Forest,0.014084507042253521,0.24050632911392406
TPE,Random Forest,0.014084507042253521,0.3924050632911392
TPE,Random Forest,0.028169014084507043,0.3924050632911392
TPE,Random Forest,0.028169014084507043,0.43037974683544306
TPE,Random Forest,0.04225352112676056,0.43037974683544306
TPE,Random Forest,0.04225352112676056,0.7088607594936709
TPE,Random Forest,0.056338028169014086,0.7088607594936709
TPE,Random Forest,0.056338028169014086,0.7974683544303798
TPE,Random Forest,0.07042253521126761,0.7974683544303798
TPE,Random Forest,0.07042253521126761,0.8734177215189873
TPE,Random Forest,0.09859154929577464,0.8734177215189873
TPE,Random Forest,0.09859154929577464,0.8987341772151899
TPE,Random Forest,0.11267605633802817,0.8987341772151899
TPE,Random Forest,0.11267605633802817,0.9367088607594937
TPE,Random Forest,0.16901408450704225,0.9367088607594937
TPE,Random Forest,0.16901408450704225,0.9493670886075949
TPE,Random Forest,0.19718309859154928,0.9493670886075949
TPE,Random Forest,0.19718309859154928,0.9746835443037974
TPE,Random Forest,0.2112676056338028,0.9746835443037974
TPE,Random Forest,0.2112676056338028,1.0
TPE,Random Forest,1.0,1.0
TPE,K-Nearest Neighbors,0.0,0.0
TPE,K-Nearest Neighbors,0.0,0.012658227848101266
TPE,K-Nearest Neighbors,0.0,0.02531645569620253
TPE,K-Nearest Neighbors,0.014084507042253521,0.189873417721519
TPE,K-Nearest Neighbors,0.014084507042253521,0.31645569620253167
TPE,K-Nearest Neighbors,0.028169014084507043,0.4177215189873418
TPE,K-Nearest Neighbors,0.056338028169014086,0.4936708860759494
TPE,K-Nearest Neighbors,0.056338028169014086,0.569620253164557
TPE,K-Nearest Neighbors,0.056338028169014086,0.6708860759493671
TPE,K-Nearest Neighbors,0.056338028169014086,0.7215189873417721
TPE,K-Nearest Neighbors,0.056338028169014086,0.759493670886076
TPE,K-Nearest Neighbors,0.08450704225352113,0.7848101265822784
TPE,K-Nearest Neighbors,0.08450704225352113,0.810126582278481
TPE,K-Nearest Neighbors,0.08450704225352113,0.8227848101265823
TPE,K-Nearest Neighbors,0.08450704225352113,0.8734177215189873
TPE,K-Nearest Neighbors,0.08450704225352113,0.9240506329113924
TPE,K-Nearest Neighbors,0.09859154929577464,0.9240506329113924
TPE,K-Nearest Neighbors,0.09859154929577464,0.9367088607594937
TPE,K-Nearest Neighbors,0.1267605633802817,0.9367088607594937
TPE,K-Nearest Neighbors,0.1267605633802817,0.9620253164556962
TPE,K-Nearest Neighbors,0.16901408450704225,0.9746835443037974
TPE,K-Nearest Neighbors,0.22535211267605634,0.9746835443037974
TPE,K-Nearest Neighbors,0.2535211267605634,1.0
TPE,K-Nearest Neighbors,0.28169014084507044,1.0
TPE,K-Nearest Neighbors,0.36619718309859156,1.0
TPE,K-Nearest Neighbors,0.38028169014084506,1.0
TPE,K-Nearest Neighbors,0.4507042253521127,1.0
TPE,K-Nearest Neighbors,0.49295774647887325,1.0
TPE,K-Nearest Neighbors,0.7183098591549296,1.0
TPE,K-Nearest Neighbors,0.9295774647887324,1.0
TPE,K-Nearest Neighbors,1.0,1.0
TPE,Support Vector Machine,0.0,0.0
TPE,Support Vector Machine,0.0,0.012658227848101266
TPE,Support Vector Machine,0.0,0.20253164556962025
TPE,Support Vector Machine,0.014084507042253521,0.20253164556962025
TPE,Support Vector Machine,0.014084507042253521,0.6708860759493671
TPE,Support Vector Machine,0.04225352112676056,0.6708860759493671
TPE,Support Vector Machine,0.04225352112676056,0.7721518987341772
TPE,Support Vector Machine,0.056338028169014086,0.7721518987341772
TPE,Support Vector Machine,0.056338028169014086,0.7848101265822784
TPE,Support Vector Machine,0.07042253521126761,0.7848101265822784
TPE,Support Vector Machine,0.07042253521126761,0.9113924050632911
TPE,Support Vector Machine,0.08450704225352113,0.9113924050632911
TPE,Support Vector Machine,0.08450704225352113,0.9240506329113924
TPE,Support Vector Machine,0.09859154929577464,0.9240506329113924
TPE,Support Vector Machine,0.09859154929577464,0.9367088607594937
TPE,Support Vector Machine,0.11267605633802817,0.9367088607594937
TPE,Support Vector Machine,0.11267605633802817,0.9620253164556962
TPE,Support Vector Machine,0.1267605633802817,0.9620253164556962
TPE,Support Vector Machine,0.1267605633802817,0.9746835443037974
TPE,Support Vector Machine,0.2112676056338028,0.9746835443037974
TPE,Support Vector Machine,0.2112676056338028,0.9873417721518988
TPE,Support Vector Machine,0.7464788732394366,0.9873417721518988
TPE,Support Vector Machine,0.7464788732394366,1.0
TPE,Support Vector Machine,1.0,1.0
TPE,AdaBoost,0.0,0.0
TPE,AdaBoost,0.0,0.012658227848101266
TPE,AdaBoost,0.0,0.24050632911392406
TPE,AdaBoost,0.0,0.26582278481012656
TPE,AdaBoost,0.0,0.2911392405063291
TPE,AdaBoost,0.014084507042253521,0.2911392405063291
TPE,AdaBoost,0.014084507042253521,0.46835443037974683
TPE,AdaBoost,0.014084507042253521,0.5063291139240507
TPE,AdaBoost,0.014084507042253521,0.5443037974683544
TPE,AdaBoost,0.014084507042253521,0.569620253164557
TPE,AdaBoost,0.014084507042253521,0.6455696202531646
TPE,AdaBoost,0.028169014084507043,0.6455696202531646
TPE,AdaBoost,0.028169014084507043,0.7088607594936709
TPE,AdaBoost,0.028169014084507043,0.7341772151898734
TPE,AdaBoost,0.028169014084507043,0.759493670886076
TPE,AdaBoost,0.028169014084507043,0.7848101265822784
TPE,AdaBoost,0.028169014084507043,0.7974683544303798
TPE,AdaBoost,0.04225352112676056,0.7974683544303798
TPE,AdaBoost,0.04225352112676056,0.8354430379746836
TPE,AdaBoost,0.07042253521126761,0.8354430379746836
TPE,AdaBoost,0.07042253521126761,0.8607594936708861
TPE,AdaBoost,0.08450704225352113,0.8607594936708861
TPE,AdaBoost,0.08450704225352113,0.8987341772151899
TPE,AdaBoost,0.09859154929577464,0.8987341772151899
TPE,AdaBoost,0.09859154929577464,0.9240506329113924
TPE,AdaBoost,0.15492957746478872,0.9240506329113924
TPE,AdaBoost,0.15492957746478872,0.9367088607594937
TPE,AdaBoost,0.16901408450704225,0.9367088607594937
TPE,AdaBoost,0.16901408450704225,0.9493670886075949
TPE,AdaBoost,0.18309859154929578,0.9493670886075949
TPE,AdaBoost,0.18309859154929578,0.9620253164556962
TPE,AdaBoost,0.2112676056338028,0.9620253164556962
TPE,AdaBoost,0.2112676056338028,0.9746835443037974
TPE,AdaBoost,0.2535211267605634,0.9746835443037974
TPE,AdaBoost,0.2535211267605634,1.0
TPE,AdaBoost,0.4084507042253521,1.0
TPE,AdaBoost,0.49295774647887325,1.0
TPE,AdaBoost,0.5352112676056338,1.0
TPE,AdaBoost,0.5633802816901409,1.0
TPE,AdaBoost,0.6338028169014085,1.0
TPE,AdaBoost,0.6901408450704225,1.0
TPE,AdaBoost,0.7746478873239436,1.0
TPE,AdaBoost,0.8309859154929577,1.0
TPE,AdaBoost,0.8732394366197183,1.0
TPE,AdaBoost,0.9014084507042254,1.0
TPE,AdaBoost,1.0,1.0
TPE,Gradient Boosting,0.0,0.0
TPE,Gradient Boosting,0.0,0.012658227848101266
TPE,Gradient Boosting,0.0,0.21518987341772153
TPE,Gradient Boosting,0.0,0.24050632911392406
TPE,Gradient Boosting,0.0,0.31645569620253167
TPE,Gradient Boosting,0.014084507042253521,0.31645569620253167
TPE,Gradient Boosting,0.014084507042253521,0.6075949367088608
TPE,Gradient Boosting,0.028169014084507043,0.6075949367088608
TPE,Gradient Boosting,0.028169014084507043,0.6329113924050633
TPE,Gradient Boosting,0.04225352112676056,0.6329113924050633
TPE,Gradient Boosting,0.04225352112676056,0.7848101265822784
TPE,Gradient Boosting,0.056338028169014086,0.7848101265822784
TPE,Gradient Boosting,0.056338028169014086,0.8734177215189873
TPE,Gradient Boosting,0.09859154929577464,0.8734177215189873
TPE,Gradient Boosting,0.09859154929577464,0.9113924050632911
TPE,Gradient Boosting,0.14084507042253522,0.9113924050632911
TPE,Gradient Boosting,0.14084507042253522,0.9240506329113924
TPE,Gradient Boosting,0.15492957746478872,0.9240506329113924
TPE,Gradient Boosting,0.15492957746478872,0.9367088607594937
TPE,Gradient Boosting,0.18309859154929578,0.9367088607594937
TPE,Gradient Boosting,0.18309859154929578,0.9493670886075949
TPE,Gradient Boosting,0.2112676056338028,0.9493670886075949
TPE,Gradient Boosting,0.2112676056338028,0.9620253164556962
TPE,Gradient Boosting,0.22535211267605634,0.9620253164556962
TPE,Gradient Boosting,0.22535211267605634,0.9873417721518988
TPE,Gradient Boosting,0.2535211267605634,0.9873417721518988
TPE,Gradient Boosting,0.2535211267605634,1.0
TPE,Gradient Boosting,1.0,1.0
TPE,SEL-NNML,0.0,0.0
TPE,SEL-NNML,0.0,0.012658227848101266
TPE,SEL-NNML,0.0,0.20253164556962025
TPE,SEL-NNML,0.014084507042253521,0.20253164556962025
TPE,SEL-NNML,0.014084507042253521,0.3291139240506329
TPE,SEL-NNML,0.028169014084507043,0.3291139240506329
TPE,SEL-NNML,0.028169014084507043,0.379746835443038
TPE,SEL-NNML,0.04225352112676056,0.379746835443038
TPE,SEL-NNML,0.04225352112676056,0.7468354430379747
TPE,SEL-NNML,0.056338028169014086,0.7468354430379747
TPE,SEL-NNML,0.056338028169014086,0.9113924050632911
TPE,SEL-NNML,0.08450704225352113,0.9113924050632911
TPE,SEL-NNML,0.08450704225352113,0.9240506329113924
TPE,SEL-NNML,0.11267605633802817,0.9240506329113924
TPE,SEL-NNML,0.11267605633802817,0.9493670886075949
TPE,SEL-NNML,0.14084507042253522,0.9493670886075949
TPE,SEL-NNML,0.14084507042253522,0.9620253164556962
TPE,SEL-NNML,0.15492957746478872,0.9620253164556962
TPE,SEL-NNML,0.15492957746478872,0.9746835443037974
TPE,SEL-NNML,0.2112676056338028,0.9746835443037974
TPE,SEL-NNML,0.2112676056338028,0.9873417721518988
TPE,SEL-NNML,0.23943661971830985,0.9873417721518988
TPE,SEL-NNML,0.23943661971830985,1.0
TPE,SEL-NNML,1.0,1.0
GP,Logistic Regression,0.0,0.0
GP,Logistic Regression,0.0,0.012658227848101266
GP,Logistic Regression,0.0,0.3037974683544304
GP,Logistic Regression,0.014084507042253521,0.3037974683544304
GP,Logistic Regression,0.014084507042253521,0.3924050632911392
GP,Logistic Regression,0.028169014084507043,0.3924050632911392
GP,Logistic Regression,0.028169014084507043,0.46835443037974683
GP,Logistic Regression,0.056338028169014086,0.46835443037974683
GP,Logistic Regression,0.056338028169014086,0.7215189873417721
GP,Logistic Regression,0.07042253521126761,0.7215189873417721
GP,Logistic Regression,0.07042253521126761,0.7468354430379747
GP,Logistic Regression,0.08450704225352113,0.7468354430379747
GP,Logistic Regression,0.08450704225352113,0.9367088607594937
